id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
4872993,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:13.787829+00,45601,0,t,3988,-1548499058,1111111111001110
4872994,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:23.905894+00,45600,1,t,3989,-1548488940,1111111111011110
4872995,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:24.040991+00,45601,1,t,3990,-1548488805,1111111111111110
4872998,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:50.62822+00,45570,0,t,12754,-255154642,1111111111011111
4873006,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:55.001737+00,45569,0,t,12755,-255150269,1111111111001111
4873013,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:29:56.020534+00,45570,1,t,12756,-255149250,1111111111101111
4873028,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:30:06.016589+00,45569,1,t,12757,-255139254,1111111111111111
4873182,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:32:14.039457+00,45600,0,t,3991,-1548318807,1111111111101110
4873183,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:32:34.271519+00,45600,1,t,3992,-1548298575,1111111111111110
4873188,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:32:59.374379+00,45574,0,t,12758,-254965897,1111110111111111
4873190,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:03.74978+00,45573,0,t,12759,-254961521,1111110011111111
4873191,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:04.844935+00,45574,1,t,12760,-254960426,1111111011111111
4873199,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:14.962985+00,45573,1,t,12761,-254950308,1111111111111111
4873222,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:25.110295+00,45569,0,t,12762,-254940161,1111111111101111
4873240,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:30.439617+00,45569,1,t,12764,-254934832,1111111111011111
4873241,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:30.439617+00,45570,0,t,12764,-254934832,1111111111011111
4873243,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:29.483585+00,45569,0,t,12763,-254935788,1111111111001111
4873254,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:34.806922+00,45569,1,t,12765,-254930464,1111111111111111
4873255,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:33:34.806922+00,45570,1,t,12765,-254930464,1111111111111111
4873269,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:34:06.090528+00,45599,0,t,3993,-1548206756,1111111111110110
4873288,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:34:16.413913+00,45599,1,t,3994,-1548196433,1111111111111110
4873337,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:35:13.913568+00,45600,0,t,3995,-1548138933,1111111111101110
4873338,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:35:32.108356+00,45573,0,t,12766,-254813163,1111111011111111
4873340,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:35:36.443839+00,45574,0,t,12767,-254808828,1111110011111111
4873341,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:35:37.565953+00,45573,1,t,12768,-254807706,1111110111111111
4873347,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:35:45.970412+00,45574,1,t,12769,-254799301,1111111111111111
4873410,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:13.809549+00,45597,0,t,3996,-1548079037,1111111111101100
4873411,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:23.965726+00,45597,1,t,3997,-1548068881,1111111111101110
4873412,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:25.633317+00,45600,1,t,3998,-1548067213,1111111111111110
4873419,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:50.709303+00,45574,0,t,12770,-254734562,1111110111111111
4873421,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:51.786253+00,45567,0,t,12771,-254733485,1111110111111011
4873423,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:55.090644+00,45573,0,t,12772,-254730181,1111110011111011
4873424,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:56.188867+00,45574,1,t,12773,-254729083,1111111011111011
4873425,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:36:56.195839+00,45568,0,t,12774,-254729076,1111111011110011
4873435,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:02.765556+00,45567,1,t,12775,-254722506,1111111011110111
4873437,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:06.097767+00,45573,1,t,12776,-254719174,1111111111110111
4873438,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:07.318163+00,45568,1,t,12777,-254717954,1111111111111111
4873485,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:39.616448+00,45599,0,t,3999,-1547993230,1111111111110110
4873502,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:49.939841+00,45599,1,t,4000,-1547982907,1111111111111110
4873506,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:37:51.624486+00,11-0,1,t,4001,-1547981222,1111111111111111
4873528,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:14.672599+00,11-0,0,t,4002,-1547958174,1111111111111110
4873529,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:16.296119+00,45568,0,t,12778,-254648976,1111111111110111
4873538,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:20.693568+00,45567,0,t,12779,-254644578,1111111111110011
4873551,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:21.707415+00,45568,1,t,12780,-254643564,1111111111111011
4873573,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:31.730589+00,45567,1,t,12781,-254633541,1111111111111111
4873586,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:38:39.049944+00,11-0,1,t,4003,-1547933797,1111111111111111
4873660,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:02.776673+00,45570,0,t,12782,-254602495,1111111111011111
4873667,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:07.119117+00,45569,0,t,12783,-254598153,1111111111001111
4873670,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:09.223192+00,45573,0,t,12784,-254596049,1111111011001111
4873675,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:13.445554+00,45570,1,t,12785,-254591827,1111111011101111
4873676,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:13.565525+00,45574,0,t,12786,-254591706,1111110011101111
4873679,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:14.543608+00,45573,1,t,12787,-254590728,1111110111101111
4873681,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:17.934942+00,45569,1,t,12788,-254587337,1111110111111111
4873687,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:18.917962+00,45574,1,t,12789,-254586354,1111111111111111
4873708,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:46.738633+00,45597,0,t,4004,-1547866108,1111111111111101
4873714,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:57.105108+00,45597,1,t,4005,-1547855742,1111111111111111
4873715,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:39:59.022136+00,45567,0,t,12790,-254546250,1111111111111011
4873716,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:03.418446+00,45568,0,t,12791,-254541854,1111111111110011
4873717,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:04.454529+00,45567,1,t,12792,-254540818,1111111111110111
4873736,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:13.445614+00,45568,1,t,12793,-254531827,1111111111111111
4873765,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:47.027096+00,45601,0,t,4006,-1547805820,1111111111011111
4873766,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:40:57.448525+00,45601,1,t,4007,-1547795399,1111111111111111
4873907,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:42:38.371602+00,45569,0,t,12794,-254386901,1111111111101111
4873908,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:42:42.722156+00,45570,0,t,12795,-254382550,1111111111001111
4873909,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:42:43.769213+00,45569,1,t,12796,-254381503,1111111111011111
4873924,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:42:54.775242+00,45570,1,t,12797,-254370497,1111111111111111
4873986,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:43:24.166454+00,45597,0,t,4008,-1547648681,1111111111111101
4873987,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:43:34.418722+00,45597,1,t,4009,-1547638429,1111111111111111
4874024,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:13.121688+00,11-0,0,t,4010,-1547599726,1111111111111110
4874031,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:23.597009+00,11-0,1,t,4011,-1547589250,1111111111111111
4874040,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:32.114535+00,45600,0,t,4012,-1547580733,1111111111101111
4874097,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:45.736378+00,45574,0,t,12798,-254259536,1111110111111111
4874104,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:50.121867+00,45573,0,t,12799,-254255151,1111110011111111
4874105,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:44:51.218889+00,45574,1,t,12800,-254254054,1111111011111111
4874106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:01.231936+00,45573,1,t,12801,-254244041,1111111111111111
4874107,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:31.927436+00,45600,1,t,4013,-1547520920,1111111111111111
4874108,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:57.862704+00,45572,0,t,12802,-254187410,1111111101111111
4874109,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:59.153935+00,45572,1,t,12803,-254186119,1111111111111111
4874110,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:59.162018+00,45572,0,t,12804,-254186111,1111111101111111
4874111,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:45:59.349252+00,45572,1,t,12805,-254185924,1111111111111111
4874112,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:02.202119+00,45571,0,t,12807,-254183071,1111111100111111
4874113,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:02.202119+00,45572,0,t,12807,-254183071,1111111100111111
4874116,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:09.140057+00,45572,1,t,12808,-254176133,1111111110111111
4874119,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:13.611601+00,45571,1,t,12809,-254171661,1111111111111111
4874153,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:30.276824+00,11-0,0,t,4014,-1547462571,1111111111111110
4874211,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:47.520128+00,11-0,1,t,4015,-1547445328,1111111111111111
4874218,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:46:55.724397+00,45598,0,t,4016,-1547437123,1111111111111011
4874238,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:12.188226+00,45568,0,t,12810,-254113085,1111111111110111
4874249,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:16.590664+00,45567,0,t,12811,-254108682,1111111111110011
4874255,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:20.981017+00,45573,0,t,12812,-254104292,1111111011110011
4874274,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:23.024111+00,45568,1,t,12813,-254102249,1111111011111011
4874277,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:25.331396+00,45574,0,t,12814,-254099942,1111110011111011
4874280,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:26.492642+00,45573,1,t,12815,-254098781,1111110111111011
4874287,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:27.6488+00,45567,1,t,12816,-254097624,1111110111111111
4874307,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:47:36.08477+00,45598,1,t,4017,-1547396763,1111111111111111
4874345,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:00.652864+00,45572,0,t,12817,-254064620,1111110101111111
4874350,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:05.045236+00,45571,0,t,12818,-254060228,1111110100111111
4874375,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:11.957192+00,45572,1,t,12819,-254053316,1111110110111111
4874390,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:14.969158+00,45574,1,t,12820,-254050304,1111111110111111
4874398,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:16.422691+00,45571,1,t,12821,-254048851,1111111111111111
4874421,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:42.809626+00,45597,0,t,4018,-1547330038,1111111111111101
4874437,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:48:53.076878+00,45597,1,t,4019,-1547319771,1111111111111111
4874496,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:34.714629+00,45600,0,t,4020,-1547278133,1111111111101111
4874503,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:46.740659+00,45600,1,t,4021,-1547266107,1111111111111111
4874504,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:48.642592+00,45598,0,t,4022,-1547264205,1111111111111011
4874523,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:49:59.893507+00,45571,0,t,12822,-253945380,1111111110111111
4874527,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:04.269868+00,45572,0,t,12823,-253941004,1111111100111111
4874528,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:05.336929+00,45571,1,t,12824,-253939937,1111111101111111
4874529,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:13.40798+00,45570,0,t,12825,-253931866,1111111101011111
4874539,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:18.745461+00,45569,0,t,12827,-253926528,1111111101101111
4874540,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:18.745461+00,45570,1,t,12827,-253926528,1111111101101111
4874541,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:17.739337+00,45570,0,t,12826,-253927534,1111111101001111
4874542,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:27.441089+00,45570,1,t,12828,-253917832,1111111111101111
4874543,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:27.441089+00,45572,1,t,12828,-253917832,1111111111101111
4874544,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:28.733378+00,45569,1,t,12829,-253916540,1111111111111111
4874589,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:50:59.504444+00,45601,0,t,4023,-1547193344,1111111111011011
4874597,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:09.810789+00,45601,1,t,4024,-1547183037,1111111111111011
4874598,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:11.582632+00,45598,1,t,4025,-1547181265,1111111111111111
4874680,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:34.544581+00,45598,0,t,4026,-1547158304,1111111111111011
4874689,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:37.661377+00,45568,0,t,12830,-253847612,1111111111110111
4874693,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:42.011761+00,45567,0,t,12831,-253843262,1111111111110011
4874696,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:43.223068+00,45568,1,t,12832,-253842051,1111111111111011
4874749,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:51:52.70857+00,45567,1,t,12833,-253832565,1111111111111111
4874785,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:13.820954+00,45598,1,t,4027,-1547119027,1111111111111111
4874802,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:37.415559+00,45574,0,t,12834,-253787859,1111110111111111
4874803,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:39.517379+00,45575,0,t,12835,-253785756,1111100111111111
4874809,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:41.768744+00,45573,0,t,12836,-253783505,1111100011111111
4874811,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:42.835788+00,45574,1,t,12837,-253782438,1111101011111111
4874815,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:43.899864+00,45576,0,t,12838,-253781374,1111001011111111
4874816,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:45.061023+00,45575,1,t,12839,-253780213,1111011011111111
4874820,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:51.54349+00,45576,1,t,12840,-253773730,1111111011111111
4874822,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:52.683706+00,45573,1,t,12841,-253772590,1111111111111111
4874824,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:52:56.959073+00,11-0,0,t,4028,-1547075889,1111111111111110
4874868,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:53:21.778957+00,45601,0,t,4029,-1547051069,1111111111011110
4874875,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:53:32.127289+00,45601,1,t,4030,-1547040721,1111111111111110
4874974,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:54:57.517861+00,45569,0,t,12842,-253647756,1111111111101111
4874983,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:01.851097+00,45570,0,t,12843,-253643423,1111111111001111
4874984,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:02.853169+00,45569,1,t,12844,-253642421,1111111111011111
4874987,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:12.242598+00,45598,0,t,4031,-1546940606,1111111111111010
4874988,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:13.629924+00,45570,1,t,12845,-253631644,1111111111111111
4874996,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:43.019311+00,45597,0,t,4032,-1546909829,1111111111111000
4874997,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:52.460904+00,45598,1,t,4033,-1546900388,1111111111111100
4874998,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:55:53.248727+00,45597,1,t,4034,-1546899600,1111111111111110
4875014,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:18.643948+00,45568,0,t,12846,-253566630,1111111111110111
4875031,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:23.04851+00,45567,0,t,12847,-253562226,1111111111110011
4875033,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:24.027595+00,45568,1,t,12848,-253561247,1111111111111011
4875086,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:33.887288+00,45567,1,t,12849,-253551387,1111111111111111
4875095,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:41.455973+00,11-0,1,t,4035,-1546851393,1111111111111111
4875106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:56:59.079573+00,45600,0,t,4036,-1546833769,1111111111101111
4875107,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:04.497049+00,11-0,0,t,4037,-1546828352,1111111111101110
4875108,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:05.154696+00,45570,0,t,12850,-253520120,1111111111011111
4875127,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:09.491045+00,45569,0,t,12851,-253515783,1111111111001111
4875129,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:10.611163+00,45570,1,t,12852,-253514663,1111111111101111
4875146,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:20.524028+00,45569,1,t,12853,-253504750,1111111111111111
4875167,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:29.495109+00,45600,1,t,4038,-1546803354,1111111111111110
4875230,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:55.420026+00,45572,0,t,12854,-253469855,1111111101111111
4875232,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:57:59.760447+00,45571,0,t,12855,-253465514,1111111100111111
4875239,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:06.591243+00,45572,1,t,12856,-253458683,1111111110111111
4875240,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:08.320985+00,45600,0,t,4039,-1546764528,1111111111101110
4875241,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:11.057782+00,45571,1,t,12857,-253454217,1111111111111111
4875243,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:16.664299+00,11-0,1,t,4040,-1546756184,1111111111101111
4875289,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:38.739542+00,45574,0,t,12858,-253426535,1111110111111111
4875302,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:39.731482+00,11-0,0,t,4041,-1546733117,1111111111101110
4875306,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:43.082954+00,45573,0,t,12859,-253422192,1111110011111111
4875313,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:44.084847+00,45574,1,t,12860,-253421190,1111111011111111
4875342,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:54.055854+00,45573,1,t,12861,-253411219,1111111111111111
4875345,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:58:56.012946+00,45567,0,t,12862,-253409262,1111111111111011
4875346,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:00.408272+00,45568,0,t,12863,-253404867,1111111111110011
4875348,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:01.339262+00,45567,1,t,12864,-253403936,1111111111110111
4875350,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:05.736717+00,45568,1,t,12865,-253399538,1111111111111111
4875377,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:36.145002+00,45597,0,t,4042,-1546676704,1111111111101100
4875378,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:41.888745+00,45575,0,t,12866,-253363386,1111101111111111
4875379,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 23:59:46.296303+00,45576,0,t,12867,-253358979,1111001111111111
